customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3608-DSAJD,Female,0,Yes,No,70,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,5287.36,Yes
8955-QJRVR,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,89.11,1151.91,No
2348-OODIZ,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),87.57,1144.84,No
2708-IJRTM,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),96.83,883.55,No
7604-WOTOA,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.54,1427.34,No
8417-KRCZA,Female,1,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.09,3431.77,Yes
1691-FSDMX,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.34,4218.20,No
2950-WXNHS,Female,0,No,Yes,17,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.89,1078.11,No
9085-KYGQA,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,107.74,1932.05,No
5481-XUBZK,Male,0,No,Yes,36,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),61.94,2231.24,No
5973-RKEOR,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.39,193.46,Yes
1598-MDVGK,Female,0,No,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.08,1086.05,No
5730-WCNFR,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),60.41,379.51,No
8055-UPEQJ,Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),81.5,5700.76,No
4162-MOTSC,Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.54,4910.87,Yes
3403-LXJWY,Male,0,No,Yes,53,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,64.15,3398.67,No
4937-YMWNW,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.86,1169.98,No
4390-JZGPA,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.53,5239.39,No
0485-SMCGV,Male,0,Yes,No,63,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.84,4398.43,No
8549-WQLWP,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,102.58,519.10,Yes
2858-OEWMN,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.37,1182.45,No
3606-HUBEF,Female,1,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),92.73,3997.70,No
1550-QKJSN,Female,0,No,Yes,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.07,760.76,No
9923-BIJKN,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.09,3627.83,No
6652-VOXHK,Female,1,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),79.99,5036.93,No
8002-CJHOJ,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,102.79,4839.26,No
0112-MVABP,Female,0,Yes,No,26,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,48.43,1240.40,No
0467-ZQGME,Male,0,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.48,5985.23,No
9026-ZQGUA,Female,1,Yes,No,0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.73, ,Yes
0082-OUKZP,Male,0,No,No,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),76.48,3594.35,No
8587-XAYVP,Male,0,No,Yes,36,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),59.98,2153.37,No
8225-IGNSS,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),99.65,4777.18,No
1824-NYHRS,Female,1,Yes,No,54,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),57.52,3102.85,No
1755-LOYHD,Male,0,Yes,No,38,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),82.09,3132.07,No
3801-BMMVO,Female,0,No,No,35,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),67.01,2364.71,No
3922-CVNHW,Male,0,Yes,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.71,1211.02,No
3391-QIBXO,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),93.74,6091.39,Yes
8378-ZZEPM,Male,1,No,No,67,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,79.59,5330.87,No
6930-CESLG,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.36,89.03,Yes
8590-PWCUZ,Male,1,No,No,64,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),81.44,5228.84,No
3944-VJLJM,Female,0,Yes,No,17,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.23,1070.51,No
5778-HMBLJ,Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),88.95,3562.25,No
0911-LSZWR,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.93,832.87,No
0582-FCAMU,Male,1,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),72.97,1810.29,Yes
9365-JGUOO,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.69,73.53,No
3665-XTZET,Male,0,No,No,48,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.29,2228.57,No
0704-VFUCO,Female,1,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.51,565.42,No
4715-YXNXH,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.69,1349.12,Yes
6751-BHKAV,Female,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,117.21,2465.60,Yes
5392-MCOPM,Female,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.75,3452.81,Yes
0234-SVKPU,Male,0,No,Yes,27,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),64.77,1753.34,No
2557-RQDWO,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),86.53,1304.19,No
9224-UJSYD,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,92.68,5852.70,Yes
2198-TPSWX,Female,1,Yes,No,59,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.4,4024.47,No
1644-SULRD,Female,0,Yes,Yes,65,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,51.31,3344.63,No
5093-FYNKK,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,82.23,2055.51,Yes
1651-XWKUL,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,733.11,No
4688-IVJVS,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,110.14,197.71,Yes
0630-OHLVV,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.6,1165.93,No
1013-RPAWK,Female,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),38.61,1207.73,No
7535-CXZMM,Female,0,No,No,69,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,72.74,5020.09,No
1405-BDVZK,Female,1,Yes,No,68,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,79.29,5390.60,No
7753-HHZQT,Female,0,Yes,No,23,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),84.92,1958.93,No
3667-PUWXI,Female,0,No,Yes,64,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,53.36,3416.56,No
2234-JQOWY,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,95.02,2083.15,No
7436-UWLQQ,Female,1,No,No,7,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,82.27,585.92,Yes
9211-GLZBT,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,97.58,4276.19,No
1579-TOETC,Female,0,No,No,10,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),72.29,736.13,No
4877-HLXWH,Female,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.3,1848.61,No
7796-QDMDE,Female,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),96.34,1056.22,Yes
9531-FXXWV,Male,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.71,1741.43,No
1645-JHNXC,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,621.11,No
6006-JYWJU,Female,0,No,No,62,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.57,5418.82,Yes
7185-MYPRS,Male,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),91.03,3103.46,No
7096-GMQIH,Female,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.54,1202.07,No
3941-MPILL,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),85.26,1707.89,Yes
5268-CPRPW,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.87,1130.90,No
6387-MMQQE,Male,0,No,No,17,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),62.98,1064.81,No
5289-NVDGH,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),96.04,1642.03,Yes
8557-UCCMV,Male,0,No,No,25,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.81,1423.43,No
1557-WHYFN,Male,0,No,No,19,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.6,1444.29,No
2920-ETYIU,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,90.52,2168.75,No
9365-DMMJR,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.14,3616.21,Yes
0330-VDAAO,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,114.27,6532.48,Yes
0797-RMWNH,Male,0,Yes,Yes,17,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,64.49,1107.70,No
7964-QYPWB,Female,0,No,Yes,47,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.83,3538.73,No
5106-MRNRM,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.32,321.30,No
4460-HSTOI,Female,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),63.63,378.75,No
3946-TAYTI,Female,0,Yes,Yes,37,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,78.21,2901.43,No
5021-PIOLA,Male,0,Yes,No,63,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,54.42,3447.97,No
8877-LAKHJ,Female,0,No,Yes,28,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.29,1846.33,No
2600-ZUUHW,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,71.82,3860.89,No
7551-FEMSV,Female,0,Yes,No,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),81.67,3572.84,No
7802-SKXQU,Female,1,Yes,No,18,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.31,1066.66,No
2172-GQFSX,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,73.28,82.25,Yes
5156-ESTDV,Female,0,No,No,65,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,80.02,5204.29,Yes
9039-MTZQI,Female,1,Yes,Yes,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.7,2083.78,Yes
3629-CNHXA,Female,0,Yes,No,55,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,58.62,3230.94,No
9170-LHXPR,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,97.43,1952.42,Yes
3587-LXWNM,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),63.03,3906.87,No
8129-XVJIZ,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),85.35,76.49,Yes
3792-CXECZ,Male,0,Yes,Yes,14,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,98.21,1369.21,No
0284-LZOBW,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.15,2091.83,No
1363-WPWPA,Female,0,No,Yes,11,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,60.3,661.93,No
5812-ZUYTQ,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.77,80.07,No
3540-TFOZZ,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,102.09,316.15,Yes
3847-YZEFQ,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.88,728.62,Yes
6314-CVHWC,Male,0,Yes,Yes,45,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,72.64,3264.30,No
7198-TQHWK,Male,1,No,No,41,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),78.55,3230.47,No
4946-EXMFE,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.42,714.26,No
8107-SKLLG,Female,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,73.66,2654.07,No
9759-IGZUX,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,103.19,1021.94,No
1638-LAWVH,Female,0,Yes,No,60,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,58.67,3517.84,Yes
4008-JVJUO,Female,0,No,No,26,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),94.14,2438.69,No
0552-MPHOQ,Female,0,No,No,45,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.67,2295.18,No
0590-FQPNM,Female,1,No,No,69,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,84.23,5813.33,Yes
5275-MQUXC,Female,0,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.09,841.42,No
5459-QWYBZ,Female,0,Yes,No,44,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),73.34,3220.62,No
4935-FRRDQ,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.54,361.93,No
8662-KOLCQ,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,67.99,3327.34,No
2233-CZPLH,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,81.03,405.28,No
7061-ACDMF,Female,1,No,Yes,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),87.17,1037.15,No
9437-PPDMZ,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,98.62,1092.73,Yes
1257-XOKIG,Female,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.84,623.23,No
1767-LSGJY,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,99.63,1296.93,No
2951-REUGB,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.24,1390.86,No
6457-ZNLDW,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.02,964.66,No
5917-ZIEJT,Female,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),61.88,360.82,No
5729-KKQDD,Female,0,No,No,38,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),73.91,2807.26,No
0824-VXFCV,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.11,1260.40,No
0356-KMJCI,Female,0,Yes,Yes,18,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,78.71,1415.56,No
6010-IIWJS,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.31,634.82,No
4368-BMXPO,Female,0,No,No,60,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,73.92,4434.46,Yes
8998-NZWIY,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.14,1561.31,No
2319-CKKUU,Male,0,No,No,51,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.38,3481.68,No
5660-BLYJR,Male,1,No,Yes,55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),55.35,3059.68,No
5021-CUZPF,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),97.55,1283.61,No
8936-VBZOH,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,80.76,2581.44,Yes
6670-QXDUH,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,93.91,1026.75,No
4935-OLEWP,Female,0,No,Yes,65,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.13,6182.08,Yes
9634-CODON,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.34,754.39,No
3294-EWTTY,Female,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.32,1415.03,No
5315-PREVD,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.17,2069.52,No
2615-DVTTO,Male,0,No,No,70,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,85.56,6000.03,No
3862-SFFTO,Female,0,No,No,52,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,58.01,3027.80,No
8383-RRETW,Female,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,104.4,6771.59,No
4593-LBMJI,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.79,1493.50,Yes
9632-JCYUS,Female,0,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,68.19,3412.62,No
4139-BBXQP,Male,0,No,No,65,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,72.43,4702.10,No
6470-KWUDG,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),34.21,1516.95,No
9100-KAOUJ,Female,0,No,No,39,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.42,2495.18,No
6197-DLSZK,Male,0,No,Yes,5,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.69,390.63,Yes
7122-JQVBQ,Female,0,No,No,50,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),61.66,3098.10,No
1535-YJJHA,Male,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,88.97,3547.49,Yes
7859-OEVPM,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.67,902.73,No
5831-KIPBZ,Male,0,Yes,No,16,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,69.21,1108.80,No
